MM Long;MM Short;Product status;ID MAKE;MAKE;CROSS REFERENCE
030607010704;010704;Normal (60);00093;RENAULT;82 00 027 176
030607010704;010704;Normal (60);00093;RENAULT;8200027176
030607010704;010704;Normal (60);00117;VAUXHALL;009110612
030607010704;010704;Normal (60);00117;VAUXHALL;09110612
030607010704;010704;Normal (60);00117;VAUXHALL;9110612
030607010705;010705;Normal (60);00753;GENERAL MOTORS;093168598
030607010705;010705;Normal (60);00753;GENERAL MOTORS;93168598
030607010705;010705;Normal (60);00080;NISSAN;112214498R
030607010705;010705;Normal (60);00084;OPEL;1247027
030607010705;010705;Normal (60);00084;OPEL;44 20 870
030607010705;010705;Normal (60);00084;OPEL;4420870
030607010705;010705;Normal (60);00093;RENAULT;11 22 144 98R
030607010705;010705;Normal (60);00093;RENAULT;112214498R
030607010705;010705;Normal (60);00117;VAUXHALL;093168598
030607010705;010705;Normal (60);00117;VAUXHALL;93168598
030607010706;010706;Normal (60);00753;GENERAL MOTORS;95507265
030607010706;010706;Normal (60);00080;NISSAN;5432000Q0A
030607010706;010706;Normal (60);00080;NISSAN;54320-00Q0A
030607010706;010706;Normal (60);00084;OPEL;4421359
030607010706;010706;Normal (60);00084;OPEL;95507265
030607010706;010706;Normal (60);00093;RENAULT;543207065R
030607010707;010707;Normal (60);00093;RENAULT;7700424481
030607010708;010708;Normal (60);00753;GENERAL MOTORS;009111350
030607010708;010708;Normal (60);00753;GENERAL MOTORS;009160477
030607010708;010708;Normal (60);00753;GENERAL MOTORS;09111350
030607010708;010708;Normal (60);00753;GENERAL MOTORS;09160477
030607010708;010708;Normal (60);00753;GENERAL MOTORS;9111350
030607010708;010708;Normal (60);00753;GENERAL MOTORS;9160477
030607010708;010708;Normal (60);00084;OPEL;44 03 350
030607010708;010708;Normal (60);00084;OPEL;4402611
030607010708;010708;Normal (60);00084;OPEL;4403350
030607010708;010708;Normal (60);00084;OPEL;45 00 177
030607010708;010708;Normal (60);00084;OPEL;4500177
030607010708;010708;Normal (60);00084;OPEL;7700315382
030607010708;010708;Normal (60);00084;OPEL;8200022595
030607010708;010708;Normal (60);00084;OPEL;9111350
030607010708;010708;Normal (60);00084;OPEL;9160477
030607010708;010708;Normal (60);00093;RENAULT;77 00 308 750
030607010708;010708;Normal (60);00093;RENAULT;77 00 315 382
030607010708;010708;Normal (60);00093;RENAULT;7700308750
030607010708;010708;Normal (60);00093;RENAULT;7700315382
030607010708;010708;Normal (60);00093;RENAULT;82 00 022 595
030607010708;010708;Normal (60);00093;RENAULT;8200022595
030607010708;010708;Normal (60);00117;VAUXHALL;009111350
030607010708;010708;Normal (60);00117;VAUXHALL;009160477
030607010708;010708;Normal (60);00117;VAUXHALL;09111350
030607010708;010708;Normal (60);00117;VAUXHALL;09160477
030607010708;010708;Normal (60);00117;VAUXHALL;9111350
030607010708;010708;Normal (60);00117;VAUXHALL;9160477
030607010709;010709;Normal (60);00084;OPEL;4401494
030607010709;010709;Normal (60);00084;OPEL;4500183
030607010709;010709;Normal (60);00093;RENAULT;7700308762
030607010709;010709;Normal (60);00093;RENAULT;8200199149
030607010709;010709;Normal (60);00093;RENAULT;8200304198
030607010710;010710;Normal (60);00753;GENERAL MOTORS;009160480
030607010710;010710;Normal (60);00753;GENERAL MOTORS;09160480
030607010710;010710;Normal (60);00753;GENERAL MOTORS;9160480
030607010710;010710;Normal (60);00084;OPEL;45 00 180
030607010710;010710;Normal (60);00084;OPEL;4500180
030607010710;010710;Normal (60);00084;OPEL;9160480
030607010710;010710;Normal (60);00093;RENAULT;77 00 308 756
030607010710;010710;Normal (60);00093;RENAULT;7700308756
030607010710;010710;Normal (60);00117;VAUXHALL;009160480
030607010710;010710;Normal (60);00117;VAUXHALL;09160480
030607010710;010710;Normal (60);00117;VAUXHALL;9160480
030607010712;010712;Normal (60);00753;GENERAL MOTORS;009111351
030607010712;010712;Normal (60);00753;GENERAL MOTORS;09111351
030607010712;010712;Normal (60);00753;GENERAL MOTORS;9111351
030607010712;010712;Normal (60);00084;OPEL;44 03 351
030607010712;010712;Normal (60);00084;OPEL;4403351
030607010712;010712;Normal (60);00084;OPEL;9111351
030607010712;010712;Normal (60);00093;RENAULT;77 00 314 476
030607010712;010712;Normal (60);00093;RENAULT;7700314476
030607010712;010712;Normal (60);00093;RENAULT;82 00 022 596
030607010712;010712;Normal (60);00093;RENAULT;8200022596
030607010712;010712;Normal (60);00117;VAUXHALL;009111351
030607010712;010712;Normal (60);00117;VAUXHALL;09111351
030607010712;010712;Normal (60);00117;VAUXHALL;9111351
030607010713;010713;Normal (60);00093;RENAULT;11 21 000 19R
030607010713;010713;Normal (60);00093;RENAULT;112100019R
030607010714;010714;Normal (60);00139;DACIA;112387053R
030607010714;010714;Normal (60);00139;DACIA;60 01 549 205
030607010714;010714;Normal (60);00139;DACIA;6001549205
030607010714;010714;Normal (60);00139;DACIA;82 00 014 933
030607010714;010714;Normal (60);00139;DACIA;82 00 042 453
030607010714;010714;Normal (60);00139;DACIA;82 00 575 641
030607010714;010714;Normal (60);00139;DACIA;8200014933
030607010714;010714;Normal (60);00139;DACIA;8200575641
030607010714;010714;Normal (60);00080;NISSAN;11360-AY600
030607010714;010714;Normal (60);00080;NISSAN;11360-AZ60A
030607010714;010714;Normal (60);00080;NISSAN;11360-BV000
030607010714;010714;Normal (60);00093;RENAULT;11 23 870 53R
030607010714;010714;Normal (60);00093;RENAULT;112387053R
030607010714;010714;Normal (60);00093;RENAULT;60 01 549 205
030607010714;010714;Normal (60);00093;RENAULT;6001549205
030607010714;010714;Normal (60);00093;RENAULT;82 00 014 933
030607010714;010714;Normal (60);00093;RENAULT;82 00 042 453
030607010714;010714;Normal (60);00093;RENAULT;82 00 575 641
030607010714;010714;Normal (60);00093;RENAULT;8200014933
030607010714;010714;Normal (60);00093;RENAULT;8200575641
030607010715;010715;Normal (60);00093;RENAULT;11 22 000 13R
030607010715;010715;Normal (60);00093;RENAULT;11 22 051 36R
030607010715;010715;Normal (60);00093;RENAULT;112200013R
030607010715;010715;Normal (60);00093;RENAULT;112205136R
030607010716;010716;Normal (60);00139;DACIA;60 01 549 647
030607010716;010716;Normal (60);00139;DACIA;82 00 500 928
030607010716;010716;Normal (60);00139;DACIA;82 00 780 781
030607010716;010716;Normal (60);00093;RENAULT;60 01 549 647
030607010716;010716;Normal (60);00093;RENAULT;6001549647
030607010716;010716;Normal (60);00093;RENAULT;82 00 500 928
030607010716;010716;Normal (60);00093;RENAULT;82 00 780 781
030607010716;010716;Normal (60);00093;RENAULT;8200338385
030607010716;010716;Normal (60);00093;RENAULT;8200500928
030607010716;010716;Normal (60);00093;RENAULT;8200780781
030607010717;010717;Normal (60);00139;DACIA;11 21 013 51R
030607010717;010717;Normal (60);00139;DACIA;11 21 081 39R
030607010717;010717;Normal (60);00139;DACIA;11 37 533 01R
030607010717;010717;Normal (60);00139;DACIA;1121000Q1A
030607010717;010717;Normal (60);00139;DACIA;113753301R
030607010717;010717;Normal (60);00139;DACIA;82 00 805 805
030607010717;010717;Normal (60);00063;LADA;113753301R
030607010717;010717;Normal (60);00080;NISSAN;1121000Q1A
030607010717;010717;Normal (60);00080;NISSAN;11210-00Q1A
030607010717;010717;Normal (60);00080;NISSAN;11210-00Q1A S1
030607010717;010717;Normal (60);00080;NISSAN;11210-1351R
030607010717;010717;Normal (60);00080;NISSAN;11210-8139R
030607010717;010717;Normal (60);00093;RENAULT;11 21 013 51R
030607010717;010717;Normal (60);00093;RENAULT;11 21 081 39R
030607010717;010717;Normal (60);00093;RENAULT;11 37 533 01R
030607010717;010717;Normal (60);00093;RENAULT;1121000Q1A
030607010717;010717;Normal (60);00093;RENAULT;113753301R
030607010717;010717;Normal (60);00093;RENAULT;82 00 805 805
030607010718;010718;Normal (60);00093;RENAULT;11 21 051 88R
030607010718;010718;Normal (60);00093;RENAULT;112105188R
030607010719;010719;Normal (60);00093;RENAULT;112100014R
030607010720;010720;Normal (60);00093;RENAULT;11 21 000 20R
030607010720;010720;Normal (60);00093;RENAULT;112100020R
030607010721;010721;Normal (60);00093;RENAULT;11 23 800 04R
030607010721;010721;Normal (60);00093;RENAULT;112380004R
030607010722;010722;Normal (60);00093;RENAULT;11 23 800 06R
030607010722;010722;Normal (60);00093;RENAULT;112380006R
030607010723;010723;Normal (60);00093;RENAULT;540340002R
030607010723;010723;Normal (60);00093;RENAULT;543200001R
030607010724;010724;Normal (60);00093;RENAULT;77 00 832 256
030607010724;010724;Normal (60);00093;RENAULT;7700832256
030607010725;010725;Normal (60);00093;RENAULT;77 00 425 757
030607010725;010725;Normal (60);00093;RENAULT;77 00 437 391
030607010725;010725;Normal (60);00093;RENAULT;7700425757
030607010725;010725;Normal (60);00093;RENAULT;7700437391
030607010725;010725;Normal (60);00093;RENAULT;82 00 277 791
030607010725;010725;Normal (60);00093;RENAULT;8200277791
030607010727;010727;Normal (60);00093;RENAULT;8200222463
030607010728;010728;Normal (60);00093;RENAULT;8200106131
030607010728;010728;Normal (60);00093;RENAULT;8200222463
030607010728;010728;Normal (60);00093;RENAULT;8200485734
030607010728;010728;Normal (60);00093;RENAULT;8200824774
030607010729;010729;Normal (60);00139;DACIA;82 00 352 861
030607010729;010729;Normal (60);00080;NISSAN;11220-00Q0A
030607010729;010729;Normal (60);00080;NISSAN;11220AX600
030607010729;010729;Normal (60);00080;NISSAN;11220BN700
030607010729;010729;Normal (60);00080;NISSAN;11220-BN700
030607010729;010729;Normal (60);00080;NISSAN;11220BN720
030607010729;010729;Normal (60);00080;NISSAN;11220-BN720
030607010729;010729;Normal (60);00093;RENAULT;82 00 168 073
030607010729;010729;Normal (60);00093;RENAULT;82 00 337 058
030607010729;010729;Normal (60);00093;RENAULT;82 00 352 861
030607010729;010729;Normal (60);00093;RENAULT;8200168073
030607010729;010729;Normal (60);00093;RENAULT;8200337058
030607010729;010729;Normal (60);00093;RENAULT;8200352861
030607010730;010730;Normal (60);00139;DACIA;82 00 042 456
030607010730;010730;Normal (60);00139;DACIA;82 00 338 372
030607010730;010730;Normal (60);00139;DACIA;82 00 592 642
030607010730;010730;Normal (60);00139;DACIA;8200042456
030607010730;010730;Normal (60);00139;DACIA;8200338372
030607010730;010730;Normal (60);00139;DACIA;8200592642
030607010730;010730;Normal (60);00093;RENAULT;82 00 042 456
030607010730;010730;Normal (60);00093;RENAULT;82 00 338 372
030607010730;010730;Normal (60);00093;RENAULT;82 00 592 642
030607010730;010730;Normal (60);00093;RENAULT;8200042456
030607010730;010730;Normal (60);00093;RENAULT;8200338372
030607010730;010730;Normal (60);00093;RENAULT;8200592642
030607010731;010731;Normal (60);00093;RENAULT;82 00 044 925
030607010731;010731;Normal (60);00093;RENAULT;82 00 338 381
030607010731;010731;Normal (60);00093;RENAULT;82 00 549 046
030607010731;010731;Normal (60);00093;RENAULT;82 00 549 237
030607010731;010731;Normal (60);00093;RENAULT;82 00 690 091
030607010731;010731;Normal (60);00093;RENAULT;8200044925
030607010731;010731;Normal (60);00093;RENAULT;8200338381
030607010731;010731;Normal (60);00093;RENAULT;8200549046
030607010731;010731;Normal (60);00093;RENAULT;8200549237
030607010731;010731;Normal (60);00093;RENAULT;8200690091
030607010732;010732;Normal (60);00080;NISSAN;11350BV000
030607010732;010732;Normal (60);00093;RENAULT;8200103263
030607010732;010732;Normal (60);00093;RENAULT;8200272424
030607010733;010733;Normal (60);00080;NISSAN;11220-00Q0B
030607010733;010733;Normal (60);00080;NISSAN;11220JD000
030607010733;010733;Normal (60);00093;RENAULT;8200014932
030607010733;010733;Normal (60);00093;RENAULT;8200297939
030607010733;010733;Normal (60);00093;RENAULT;8200358147
030607010734;010734;Normal (60);00093;RENAULT;543250005R
030607010734;010734;Normal (60);00093;RENAULT;543251867R
030607010734;010734;Normal (60);00093;RENAULT;543256557R
030607010735;010735;Normal (60);00093;RENAULT;11 35 600 12R
030607010735;010735;Normal (60);00093;RENAULT;113560012R
030607010736;010736;Normal (60);00093;RENAULT;11 35 600 09R
030607010736;010736;Normal (60);00093;RENAULT;113560009R
030607010737;010737;Normal (60);00093;RENAULT;543258271R
030607010738;010738;Normal (60);00093;RENAULT;112381035R
030607010738;010738;Normal (60);00093;RENAULT;112383905R
030607010739;010739;Normal (60);00093;RENAULT;60 01 543 027
030607010739;010739;Normal (60);00093;RENAULT;77 00 415 089
030607010739;010739;Normal (60);00093;RENAULT;77 00 415 096
030607010739;010739;Normal (60);00093;RENAULT;77 00 434 370
030607010739;010739;Normal (60);00093;RENAULT;7700415089
030607010739;010739;Normal (60);00093;RENAULT;7700415096
030607010739;010739;Normal (60);00093;RENAULT;7700434370
030607010740;010740;Normal (60);00093;RENAULT;77 00 314 800
030607010740;010740;Normal (60);00093;RENAULT;77 00 414 267
030607010740;010740;Normal (60);00093;RENAULT;77 00 805 120
030607010740;010740;Normal (60);00093;RENAULT;77 00 832 262
030607010740;010740;Normal (60);00093;RENAULT;77 00 849 715
030607010740;010740;Normal (60);00093;RENAULT;7700314800
030607010740;010740;Normal (60);00093;RENAULT;7700414267
030607010740;010740;Normal (60);00093;RENAULT;7700805120
030607010740;010740;Normal (60);00093;RENAULT;7700832262
030607010740;010740;Normal (60);00093;RENAULT;7700849715
030607010741;010741;Normal (60);00139;DACIA;8200117837
030607010741;010741;Normal (60);00093;RENAULT;60 01 543 360
030607010741;010741;Normal (60);00093;RENAULT;77 00 437 854
030607010741;010741;Normal (60);00093;RENAULT;7700432032
030607010741;010741;Normal (60);00093;RENAULT;7700437854
030607010741;010741;Normal (60);00093;RENAULT;82 00 117 837
030607010741;010741;Normal (60);00093;RENAULT;82 00 171 178
030607010741;010741;Normal (60);00093;RENAULT;8200117837
030607010741;010741;Normal (60);00093;RENAULT;8200171178
030607010742;010742;Normal (60);00093;RENAULT;77 00 795 689
030607010742;010742;Normal (60);00093;RENAULT;77 00 806 577
030607010742;010742;Normal (60);00093;RENAULT;7700795689
030607010742;010742;Normal (60);00093;RENAULT;7700806577
030607010743;010743;Normal (60);00093;RENAULT;7700829529
030607010743;010743;Normal (60);00093;RENAULT;8200053795
030607010744;010744;Normal (60);00093;RENAULT;543206968R
030607010744;010744;Normal (60);00093;RENAULT;543258271R
030607010745;010745;Normal (60);00093;RENAULT;82 00 175 102
030607010745;010745;Normal (60);00093;RENAULT;8200038808
030607010745;010745;Normal (60);00093;RENAULT;8200155207
030607010745;010745;Normal (60);00093;RENAULT;8200175102
030607010746;010746;Normal (60);00093;RENAULT;77 00 432 031
030607010746;010746;Normal (60);00093;RENAULT;7700432031
030607010746;010746;Normal (60);00093;RENAULT;82 00 100 116
030607010746;010746;Normal (60);00093;RENAULT;82 00 118 297
030607010746;010746;Normal (60);00093;RENAULT;82 00 148 388
030607010746;010746;Normal (60);00093;RENAULT;82 00 493 821
030607010746;010746;Normal (60);00093;RENAULT;8200100116
030607010746;010746;Normal (60);00093;RENAULT;8200118297
030607010746;010746;Normal (60);00093;RENAULT;8200148388
030607010746;010746;Normal (60);00093;RENAULT;8200493821
030607010747;010747;Normal (60);00093;RENAULT;7700436286
030607010747;010747;Normal (60);00093;RENAULT;82 00 267 625
030607010747;010747;Normal (60);00093;RENAULT;8200170361
030607010747;010747;Normal (60);00093;RENAULT;8200170362
030607010747;010747;Normal (60);00093;RENAULT;8200220400
030607010747;010747;Normal (60);00093;RENAULT;8200253037
030607010747;010747;Normal (60);00093;RENAULT;8200267625
030607010748;010748;Normal (60);00093;RENAULT;77 00 415 088
030607010748;010748;Normal (60);00093;RENAULT;77 00 415 095
030607010748;010748;Normal (60);00093;RENAULT;77 00 426 193
030607010748;010748;Normal (60);00093;RENAULT;77004150088
030607010748;010748;Normal (60);00093;RENAULT;7700415095
030607010748;010748;Normal (60);00093;RENAULT;7700426193
030607010748;010748;Normal (60);00093;RENAULT;7700428936
030607010749;010749;Normal (60);00093;RENAULT;7700827435
030607010750;010750;Normal (60);00093;RENAULT;77 00 832 264
030607010750;010750;Normal (60);00093;RENAULT;7700315024
030607010750;010750;Normal (60);00093;RENAULT;7700832264
030607010751;010751;Normal (60);00080;NISSAN;11320-00QAA
030607010751;010751;Normal (60);00093;RENAULT;82 00 151 995
030607010751;010751;Normal (60);00093;RENAULT;8200151995
030607010752;010752;Normal (60);00080;NISSAN;5432500QAA
030607010752;010752;Normal (60);00093;RENAULT;6001025850
030607010752;010752;Normal (60);00093;RENAULT;7700800107
030607010752;010752;Normal (60);00093;RENAULT;8200651172
030607010753;010753;Normal (60);00080;NISSAN;11360BV000
030607010753;010753;Normal (60);00093;RENAULT;7700414267
030607010753;010753;Normal (60);00093;RENAULT;7700805120
030607010753;010753;Normal (60);00093;RENAULT;8200042453
030607010753;010753;Normal (60);00093;RENAULT;8200338385
030607010753;010753;Normal (60);00093;RENAULT;8200399188
030607010754;010754;Normal (60);00093;RENAULT;8200140431
030607010755;010755;Normal (60);00080;NISSAN;54320-AX600
030607010755;010755;Normal (60);00080;NISSAN;54320BC40A
030607010755;010755;Normal (60);00093;RENAULT;7701208591
030607010755;010755;Normal (60);00093;RENAULT;7701208823
030607010755;010755;Normal (60);00093;RENAULT;8200183568
030607010755;010755;Normal (60);00093;RENAULT;8200504295
030607010756;010756;Normal (60);00080;NISSAN;54321-AX600
030607010756;010756;Normal (60);00093;RENAULT;8200183567
030607010756;010756;Normal (60);00093;RENAULT;8200504291
030607010757;010757;Normal (60);00074;MERCEDES-BENZ;4153220184
030607010757;010757;Normal (60);00080;NISSAN;543251KA0A
030607010757;010757;Normal (60);00080;NISSAN;543253RA0A
030607010757;010757;Normal (60);00080;NISSAN;54325AX000
030607010757;010757;Normal (60);00080;NISSAN;54325ED00A
030607010757;010757;Normal (60);00080;NISSAN;54325JE20B
030607010757;010757;Normal (60);00093;RENAULT;543250375R
030607010757;010757;Normal (60);00093;RENAULT;8200200017
030607010757;010757;Normal (60);00093;RENAULT;8200948647
030607010758;010758;Normal (60);00093;RENAULT;112104344R
030607010759;010759;Normal (60);00093;RENAULT;543024644R
030607010759;010759;Normal (60);00093;RENAULT;543259539R
030607010759;010759;Normal (60);00093;RENAULT;543A02310R
030607010760;010760;Normal (60);00093;RENAULT;7700794802
030607010760;010760;Normal (60);00093;RENAULT;7700797578
030607010760;010760;Normal (60);00093;RENAULT;7700827436
030607010761;010761;Normal (60);00093;RENAULT;7700426450
030607010761;010761;Normal (60);00093;RENAULT;7700798900
